Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_flag,Age_Group,Tenure_Group,Customer_Lifecycle,Revenue_Per_Month,Total_Extra_Charges,Net_Revenue,Charge_Revenue_Ratio,Revenue_to_Charge_Ratio,Referral_Group,Has_Referral,Service_Count,Streaming_Service_Count,Protection_Service_Count,Has_Phone_Service,Has_Multiple_Lines,Is_Long_Term_Contract,Has_Internet,Has_Online_Security,Is_Automatic_Payment,Is_Paperless,Has_Value_Deal,Average_Charge_Per_Month,Charge_Difference,Refund_Rate,Extra_Charge_Ratio,Revenue_Segment,Age_MonthlyCharge_Interaction,State_Avg_Revenue,Revenue_vs_State_Avg,Contract_Avg_Charge,Revenue_Percentile,State_Revenue_Rank
72746-AND,Male,47,Yes,Andhra Pradesh,6,15,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.95,1612.2,0.0,0,594.66,2206.86,Stayed,Others,Others,0,Senior,13-24 Months,Growing,147.124,594.66,2206.86,0.041212401330397,24.264540956569544,High,1,6,2,2,1,0,0,1,0,0,1,0,107.48,-16.53,0.0,0.2694597754275304,High Value,4274.650000000001,3016.3476708860762,-809.4876708860761,64.55887096774194,0.5124649423496417,191.0
53499-TEL,Female,34,Yes,Telangana,12,5,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.0,4178.65,47.02,0,1178.4,5310.03,Stayed,Others,Others,0,Middle Age,0-6 Months,New,1062.006,1178.4,5263.009999999999,0.0199622224356547,50.09462264150943,High,1,8,3,2,1,1,1,1,0,0,1,0,835.7299999999999,-729.7299999999999,0.0112524379883455,0.2219196501714679,Very High Value,3604.0,2991.1121352313166,2318.917864768683,64.46928520877566,0.7773449672795263,62.0
29416-JAM,Female,28,Yes,Jammu & Kashmir,15,5,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.85,2165.05,0.0,0,671.28,2836.33,Churned,Competitor,Competitor made better offer,1,Young Adult,0-6 Months,New,567.266,671.28,2836.33,0.0316782602870611,31.567390094602118,High,1,6,2,1,1,1,0,1,0,0,1,0,433.0100000000001,-343.1600000000001,0.0,0.2366720374568544,High Value,2515.8,2681.7855625,154.54443749999973,64.55887096774194,0.5878778435649735,113.0
35648-TAM,Male,49,Yes,Tamil Nadu,9,22,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,107.2,7317.1,0.0,0,2302.53,9619.63,Stayed,Others,Others,0,Senior,13-24 Months,Growing,437.255909090909,2302.53,9619.63,0.0111438797542109,89.73535447761193,High,1,9,2,4,1,1,1,1,1,0,1,0,332.5954545454546,-225.39545454545456,0.0,0.2393574389035753,Very High Value,5252.8,3072.9106666666667,6546.7193333333325,64.46928520877566,0.9735119975070116,17.0
79054-TEL,Female,75,Yes,Telangana,7,35,NO DEAL,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,84.8,6141.65,0.0,0,396.72,6538.37,Stayed,Others,Others,0,Elder,25-48 Months,Established,186.81057142857145,396.72,6538.37,0.0129695933390126,77.10341981132076,High,1,5,0,3,1,0,1,1,1,0,1,0,175.47571428571428,-90.67571428571428,0.0,0.0606756729888336,Very High Value,6360.0,2991.1121352313166,3547.2578647686832,61.249883653286794,0.8421626674976628,49.0
85917-TAM,Male,53,Yes,Tamil Nadu,7,15,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.5,19.5,0.0,0,33.02,52.52,Joined,Others,Others,0,Senior,13-24 Months,Growing,3.5013333333333336,33.02,52.52,0.3712871287128713,2.6933333333333334,High,1,1,0,0,1,0,0,0,0,0,1,0,1.3,18.2,0.0,0.6287128712871287,Low Value,1033.5,3072.9106666666667,-3020.3906666666667,64.55887096774194,0.02757868494858211,582.0
53563-PUN,Male,41,No,Punjab,15,27,NO DEAL,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,54.45,1893.5,0.0,0,934.2,2827.7,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,104.72962962962964,934.2,2827.7,0.0192559323832089,51.932047750229565,High,1,4,0,1,1,1,1,1,1,0,0,0,70.12962962962963,-15.67962962962963,0.0,0.3303745093185274,High Value,2232.4500000000003,2975.6264912280703,-147.92649122807052,64.46928520877566,0.5866313493300094,145.0
56689-PUN,Male,39,No,Punjab,12,5,NO DEAL,No,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,60.0,2768.65,0.0,0,0.0,2768.65,Stayed,Others,Others,0,Middle Age,0-6 Months,New,553.73,0.0,2768.65,0.0216712116013219,46.14416666666667,High,1,7,3,3,0,0,1,1,1,0,1,0,553.73,-493.73,0.0,0.0,High Value,2340.0,2975.6264912280703,-206.97649122807024,61.249883653286794,0.5807105017139296,149.0
51284-MAH,Female,47,No,Maharashtra,13,17,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,294.9,0.0,0,396.64,691.54,Stayed,Others,Others,0,Senior,13-24 Months,Growing,40.678823529411765,396.64,691.54,0.0285594470312635,35.01468354430379,High,1,1,0,0,1,0,0,0,0,0,0,0,17.34705882352941,2.4029411764705912,0.0,0.5735604592648292,Medium Value,928.25,3249.5820634920638,-2558.042063492064,64.55887096774194,0.26893113119351825,369.0
68432-MAD,Male,29,Yes,Madhya Pradesh,6,27,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.65,351.55,0.0,0,812.43,1163.98,Stayed,Others,Others,0,Young Adult,25-48 Months,Established,43.11037037037037,812.43,1163.98,0.0168817333631162,59.235623409669216,High,1,1,0,0,1,0,1,0,0,0,1,0,13.02037037037037,6.629629629629628,0.0,0.6979759102390075,Medium Value,569.8499999999999,3090.985,-1927.005,64.46928520877566,0.36210657525708945,192.0
61781-UTT,Female,59,Yes,Uttar Pradesh,8,35,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,746.05,0.0,0,1019.92,1765.97,Stayed,Others,Others,0,Senior,25-48 Months,Established,50.45628571428571,1019.92,1765.97,0.0114384729072407,87.42425742574258,High,1,1,0,0,1,0,1,0,0,0,1,0,21.31571428571429,-1.1157142857142863,0.0,0.5775409548293572,Medium Value,1191.8,3041.5530683624797,-1275.5830683624797,61.249883653286794,0.45528201932066065,335.0
39659-JAM,Female,61,No,Jammu & Kashmir,8,10,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.4,Churned,Competitor,Competitor made better offer,1,Elder,7-12 Months,Growing,12.14,42.3,121.4,0.6515650741350906,1.5347661188369155,High,1,3,1,0,1,0,0,1,0,0,1,0,7.909999999999999,71.19,0.0,0.3484349258649094,Low Value,4825.099999999999,2681.7855625,-2560.3855625,64.55887096774194,0.10049859769398567,280.0
44580-HAR,Female,82,No,Haryana,8,17,NO DEAL,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,92.45,6440.25,0.0,0,1855.44,8295.69,Churned,Competitor,Competitor made better offer,1,Elder,13-24 Months,Growing,487.9817647058824,1855.44,8295.69,0.0111443412181506,89.7316387236344,High,1,9,2,4,1,1,1,1,1,0,0,0,378.8382352941176,-286.38823529411764,0.0,0.2236631310957858,Very High Value,7580.900000000001,3015.4763065326633,5280.213693467337,61.249883653286794,0.9287940168276722,30.0
74521-BIH,Male,46,No,Bihar,14,7,Deal 2,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.0,1782.4,0.0,0,0.0,1782.4,Stayed,Others,Others,0,Senior,7-12 Months,Growing,254.62857142857143,0.0,1782.4,0.0196364452423698,50.925714285714285,High,1,3,0,2,0,0,0,1,1,0,1,0,254.62857142857143,-219.62857142857143,0.0,0.0,Medium Value,1610.0,2790.485327380952,-1008.0853273809521,64.55887096774194,0.45684013711436583,167.0
76417-MAD,Female,66,Yes,Madhya Pradesh,5,22,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,535.55,0.0,10,89.6,635.15,Stayed,Others,Others,0,Elder,13-24 Months,Growing,28.870454545454542,99.6,635.15,0.1190270014957096,8.401455026455027,Medium,1,2,0,1,1,0,0,1,0,0,0,0,24.34318181818181,51.256818181818176,0.0,0.1568133511768873,Medium Value,4989.599999999999,3090.985,-2455.835,64.55887096774194,0.2570894359613587,225.0
58176-WES,Female,58,No,West Bengal,10,36,Deal 1,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,50.55,3260.1,0.0,0,2182.86,5442.96,Stayed,Others,Others,0,Senior,25-48 Months,Established,151.19333333333333,2182.86,5442.96,0.0092872260681687,107.67477744807124,High,1,3,0,1,1,0,1,1,0,0,0,0,90.55833333333334,-40.00833333333334,0.0,0.4010428149389303,Very High Value,2931.9,3213.946358695652,2229.013641304348,61.249883653286794,0.7843564973511997,88.0
73865-RAJ,Male,51,Yes,Rajasthan,13,29,Deal 3,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,749.35,10.65,0,1684.16,2422.86,Stayed,Others,Others,0,Senior,25-48 Months,Established,83.54689655172415,1684.16,2412.21,0.0083785278555096,119.35270935960592,High,1,1,0,0,1,0,1,0,0,0,0,0,25.839655172413792,-5.539655172413792,0.0142123173416961,0.6951123878391653,High Value,1035.3,3108.804826254826,-685.9448262548258,64.46928520877566,0.538018074166407,126.0
32458-MAD,Male,23,No,Madhya Pradesh,14,9,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.95,4523.25,42.89,0,114.1,4594.46,Stayed,Others,Others,0,Young Adult,7-12 Months,Growing,510.49555555555554,114.1,4551.57,0.014136590589536,70.73841416474211,High,1,6,0,4,1,0,1,1,1,0,0,0,502.5833333333333,-437.6333333333333,0.0094821201569667,0.0248342569094082,High Value,1493.85,3090.985,1503.475,61.249883653286794,0.7337176690557806,83.0
25335-TAM,Male,49,No,Tamil Nadu,10,20,Deal 2,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,74.65,3090.65,0.0,100,1274.28,4464.93,Stayed,Others,Others,0,Senior,13-24 Months,Growing,223.24650000000003,1374.28,4464.93,0.0167191870869196,59.81152042866712,High,1,7,2,3,1,1,0,1,1,0,1,0,154.5325,-79.8825,0.0,0.30779429912675,High Value,3657.85,3072.9106666666667,1392.0193333333336,64.55887096774194,0.7229666562792147,177.0
45082-BIH,Female,43,No,Bihar,5,20,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.1,6555.2,0.0,0,2719.9,9275.1,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,463.755,2719.9,9275.1,0.0119783075115093,83.48424842484249,Medium,1,9,3,3,1,1,1,1,1,0,1,0,327.76,-216.66,0.0,0.2932475121562031,Very High Value,4777.3,2790.485327380952,6484.614672619048,61.249883653286794,0.9647865378622624,15.0
16623-WES,Female,55,Yes,West Bengal,13,24,Deal 2,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,24.7,1642.75,0.0,0,257.92,1900.67,Stayed,Others,Others,0,Senior,13-24 Months,Growing,79.19458333333334,257.92,1900.67,0.0129954174054412,76.9502024291498,High,1,2,0,0,1,1,1,0,0,0,0,0,68.44791666666667,-43.74791666666667,0.0,0.1356995164862916,Medium Value,1358.5,3213.946358695652,-1313.276358695652,64.46928520877566,0.4716422561545653,206.0
99855-HAR,Female,48,Yes,Haryana,0,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,264.8,0.0,0,42.84,307.64,Churned,Other,Don't know,1,Senior,0-6 Months,New,153.82,42.84,307.64,0.2772721362631647,3.606565064478312,No Referral,0,5,2,0,1,1,0,1,0,0,1,0,132.4,-47.10000000000001,0.0,0.1392536731244311,Low Value,4094.4,3015.4763065326633,-2707.8363065326635,64.55887096774194,0.17201620442505453,330.0
59527-HAR,Female,64,Yes,Haryana,10,35,Deal 4,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.6,548.8,0.0,0,335.94,884.74,Stayed,Others,Others,0,Elder,25-48 Months,Established,25.278285714285715,335.94,884.74,0.0289350543662544,34.56015625,High,1,2,0,0,1,1,1,0,0,0,0,0,15.679999999999998,9.920000000000003,0.0,0.3797047720234193,Medium Value,1638.4,3015.4763065326633,-2130.7363065326635,64.46928520877566,0.30866313493300096,273.0
78146-TAM,Female,26,Yes,Tamil Nadu,9,18,NO DEAL,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,64.95,4551.5,20.87,0,1863.4,6394.03,Stayed,Others,Others,0,Young Adult,13-24 Months,Growing,355.2238888888889,1863.4,6373.16,0.0101579129281532,98.44541955350267,High,1,6,0,3,1,1,1,1,1,0,0,0,252.86111111111111,-187.9111111111111,0.0045853015489399,0.2914280977724534,Very High Value,1688.7,3072.9106666666667,3321.119333333333,64.46928520877566,0.8351511374259895,102.0
97280-PUD,Female,53,Yes,Puducherry,2,22,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,94.35,3921.3,0.0,0,1772.46,5693.76,Stayed,Others,Others,0,Senior,13-24 Months,Growing,258.80727272727273,1772.46,5693.76,0.0165707722137919,60.34721780604134,Low,1,6,3,0,1,1,1,1,0,0,0,0,178.2409090909091,-83.8909090909091,0.0,0.3112986848760748,Very High Value,5000.549999999999,3269.5699999999997,2424.1900000000005,64.46928520877566,0.7958865690246183,8.0
29969-ASS,Female,53,Yes,Assam,11,10,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,50.6,249.95,0.0,20,185.5,455.45,Churned,Competitor,Competitor made better offer,1,Senior,7-12 Months,Growing,45.545,205.5,455.45,0.111098913162806,9.00098814229249,High,1,2,0,0,1,1,0,1,0,0,1,0,24.995,25.605000000000004,0.0,0.4512021078054671,Low Value,2681.8,2896.9773381294963,-2441.5273381294965,64.55887096774194,0.21502025553131818,102.0
57111-KAR,Male,44,No,Karnataka,4,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,86.6,0.0,0,5.43,92.03,Churned,Competitor,Competitor offered higher download speeds,1,Middle Age,7-12 Months,Growing,13.147142857142857,5.43,92.03,0.9409975008149516,1.06270207852194,Medium,1,5,2,0,1,1,0,1,0,0,1,0,12.37142857142857,74.22857142857143,0.0,0.0590024991850483,Low Value,3810.4,3054.5152765957446,-2962.4852765957444,64.55887096774194,0.06699906512932377,435.0
16244-UTT,Female,19,Yes,Uttar Pradesh,5,7,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,5.1,24.65,Joined,Others,Others,0,Young Adult,7-12 Months,Growing,3.521428571428572,5.1,24.65,0.7931034482758621,1.2608695652173911,Medium,1,1,0,0,1,0,0,0,0,0,0,0,2.792857142857143,16.757142857142856,0.0,0.2068965517241379,Low Value,371.45,3041.5530683624797,-3016.9030683624796,64.55887096774194,0.0035836709255219696,626.0
17092-DEL,Female,78,Yes,Delhi,14,10,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,115.75,8399.15,0.0,110,2216.16,10725.31,Stayed,Others,Others,0,Elder,7-12 Months,Growing,1072.531,2326.16,10725.31,0.0107922288493292,92.6592656587473,High,1,8,2,4,1,1,1,1,1,0,1,0,839.915,-724.165,0.0,0.2168851063512383,Very High Value,9028.5,3304.1361417322832,7421.173858267716,61.249883653286794,0.9933000934870676,3.0
65807-AND,Male,47,No,Andhra Pradesh,8,16,Deal 4,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.3,454.65,0.0,0,543.96,998.61,Stayed,Others,Others,0,Senior,13-24 Months,Growing,62.413125,543.96,998.61,0.0253352159501707,39.47075098814229,High,1,2,0,0,1,1,1,0,0,0,0,0,28.415625,-3.115624999999998,0.0,0.5447171568480188,Medium Value,1189.1,3016.3476708860762,-2017.737670886076,61.249883653286794,0.33250233717669053,255.0
71405-TAM,Female,61,No,Tamil Nadu,10,7,NO DEAL,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.05,2802.3,0.0,0,1195.1,3997.4,Stayed,Others,Others,0,Elder,7-12 Months,Growing,571.0571428571428,1195.1,3997.4,0.0185245409516185,53.98244429439568,High,1,7,1,4,1,0,1,1,1,0,0,0,400.3285714285715,-326.27857142857147,0.0,0.2989693300645419,High Value,4517.05,3072.9106666666667,924.4893333333334,64.46928520877566,0.6905578061701465,197.0
57868-UTT,Female,58,No,Uttar Pradesh,11,13,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,4783.5,0.0,0,2431.87,7215.37,Churned,Competitor,Competitor offered higher download speeds,1,Senior,13-24 Months,Growing,555.0284615384616,2431.87,7215.37,0.0132494937889533,75.47458158995816,High,1,6,3,0,1,1,0,1,0,0,1,0,367.96153846153845,-272.36153846153843,0.0,0.3370402349429066,Very High Value,5544.799999999999,3041.5530683624797,4173.816931637521,64.55887096774194,0.8809598005609224,78.0
44693-UTT,Female,53,No,Uttar Pradesh,11,27,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,31.9,0.0,0,70.84,102.74,Joined,Others,Others,0,Senior,25-48 Months,Established,3.805185185185185,70.84,102.74,0.1975861397702939,5.061083743842364,High,1,1,0,0,1,0,1,0,0,0,0,0,1.1814814814814814,19.11851851851852,0.0,0.689507494646681,Low Value,1075.9,3041.5530683624797,-2938.81306836248,64.46928520877566,0.0816453723901527,569.0
22781-KAR,Male,56,No,Karnataka,13,6,Deal 4,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.4,313.0,0.0,0,529.44,842.44,Stayed,Others,Others,0,Senior,0-6 Months,New,140.40666666666667,529.44,842.44,0.0301505151702198,33.166929133858275,High,1,2,0,0,1,1,1,0,0,0,1,0,52.16666666666666,-26.766666666666666,0.0,0.6284601870756374,Medium Value,1422.4,3054.5152765957446,-2212.0752765957445,61.249883653286794,0.3000934870676223,331.0
41013-TEL,Female,35,Yes,Telangana,4,19,NO DEAL,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.1,679.55,0.0,0,145.65,825.2,Churned,Competitor,Competitor had better devices,1,Middle Age,13-24 Months,Growing,43.43157894736842,145.65,825.2,0.0595007270964614,16.80651731160896,Medium,1,3,0,0,1,1,0,1,0,0,1,0,35.76578947368421,13.334210526315792,0.0,0.1765026660203587,Medium Value,1718.5,2991.1121352313166,-2165.912135231317,64.55887096774194,0.2961981925833593,201.0
51214-MAH,Male,28,No,Maharashtra,12,22,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.6,232.5,0.0,10,82.02,324.52,Joined,Others,Others,0,Young Adult,13-24 Months,Growing,14.75090909090909,92.02,324.52,0.2267964994453346,4.409239130434782,High,1,2,0,1,1,0,0,1,0,0,1,0,10.568181818181818,63.031818181818174,0.0,0.2835572537902132,Low Value,2060.8,3249.5820634920638,-2925.0620634920638,64.55887096774194,0.17606731068868806,414.0
72181-ODI,Female,69,No,Odisha,8,7,NO DEAL,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,-10.0,4492.9,0.0,0,334.41,4827.31,Stayed,Others,Others,0,Elder,7-12 Months,Growing,689.6157142857144,334.41,4827.31,-0.0020715470935158,-482.7310000000001,High,1,6,0,4,1,0,1,1,1,0,0,0,641.842857142857,-651.842857142857,0.0,0.0692746063542635,Very High Value,-690.0,3209.121578947368,1618.1884210526323,61.249883653286794,0.7513244001246494,43.0
82718-TAM,Male,32,Yes,Tamil Nadu,12,7,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.7,20.7,0.0,0,45.86,66.56,Joined,Others,Others,0,Middle Age,7-12 Months,Growing,9.508571428571427,45.86,66.56,0.3109975961538461,3.215458937198068,High,1,1,0,0,1,0,0,0,0,0,0,0,2.957142857142857,17.742857142857144,0.0,0.6890024038461539,Low Value,662.4,3072.9106666666667,-3006.3506666666667,64.55887096774194,0.04019943907759427,575.0
62886-RAJ,Female,78,No,Rajasthan,4,10,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.47,Churned,Competitor,Competitor had better devices,1,Elder,7-12 Months,Growing,331.547,97.92,3315.47,0.0284273421264556,35.177400530503974,Medium,1,6,1,2,1,1,0,1,0,0,1,0,321.755,-227.505,0.0,0.0295342741753054,High Value,7351.5,3108.804826254826,206.6651737451739,64.55887096774194,0.6358678716110938,99.0
49927-PUN,Male,52,Yes,Punjab,5,12,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,512.25,0.0,0,140.1,652.35,Stayed,Others,Others,0,Senior,7-12 Months,Growing,54.3625,140.1,652.35,0.1391124396412968,7.188429752066116,Medium,1,6,2,1,1,1,0,1,0,0,1,0,42.6875,48.0625,0.0,0.2147620142561508,Medium Value,4719.0,2975.6264912280703,-2323.2764912280704,64.55887096774194,0.25942661265191647,263.0
15731-MAD,Female,79,No,Madhya Pradesh,6,4,Deal 2,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,4146.05,0.0,0,2222.58,6368.63,Churned,Competitor,Competitor offered more data,1,Elder,0-6 Months,New,1592.1575,2222.58,6368.63,0.0132210538216225,75.63693586698338,High,1,5,0,2,1,1,0,1,0,0,1,0,1036.5125,-952.3125,0.0,0.3489887149983591,Very High Value,6651.8,3090.985,3277.645,64.55887096774194,0.8332813960735431,43.0
83256-TEL,Female,78,Yes,Telangana,2,14,NO DEAL,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,66.05,1652.4,47.73,0,314.34,1919.01,Stayed,Others,Others,0,Elder,13-24 Months,Growing,137.07214285714286,314.34,1871.28,0.0344187888546698,29.05389856169569,Low,1,6,2,1,1,1,1,1,0,0,1,0,118.02857142857144,-51.97857142857144,0.0288852578068264,0.1638032110306876,Medium Value,5151.9,2991.1121352313166,-1072.1021352313167,61.249883653286794,0.4749143035213462,142.0
51195-BIH,Male,36,Yes,Bihar,5,34,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.75,2934.3,0.0,0,1757.63,4691.93,Churned,Other,Don't know,1,Middle Age,25-48 Months,Established,137.9979411764706,1757.63,4691.93,0.0127346315908378,78.52602510460251,Medium,1,5,0,2,1,1,0,1,1,0,1,0,86.3029411764706,-26.5529411764706,0.0,0.3746070380419145,High Value,2151.0,2790.485327380952,1901.444672619048,64.55887096774194,0.7410408226861951,69.0
38636-TEL,Female,54,No,Telangana,8,13,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,2542.45,0.0,0,72.0,2614.45,Churned,Competitor,Competitor made better offer,1,Senior,13-24 Months,Growing,201.1115384615385,72.0,2614.45,0.0400275392529977,24.982799808886764,High,1,8,3,2,1,1,0,1,0,0,1,0,195.5730769230769,-90.9230769230769,0.0,0.0275392529977624,High Value,5651.1,2991.1121352313166,-376.6621352313168,64.55887096774194,0.5634153942038018,116.0
32011-TAM,Female,59,Yes,Tamil Nadu,15,35,NO DEAL,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,4176.7,41.21,0,0.0,4135.49,Stayed,Others,Others,0,Senior,25-48 Months,Established,118.15685714285712,0.0,4094.28,0.0145206493063699,68.86744379683597,High,1,7,3,3,0,0,1,1,1,0,1,0,119.33428571428573,-59.28428571428572,0.0098666411281633,0.0,High Value,3542.95,3072.9106666666667,1062.5793333333331,61.249883653286794,0.7016204425054534,187.0
61271-KAR,Male,53,Yes,Karnataka,15,17,Deal 2,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.8,1424.2,0.0,0,1258.32,2682.52,Stayed,Others,Others,0,Senior,13-24 Months,Growing,157.79529411764705,1258.32,2682.52,0.0092450382476179,108.16612903225806,High,1,2,0,0,1,1,1,0,0,0,1,0,83.7764705882353,-58.9764705882353,0.0,0.469081311602523,High Value,1314.4,3054.5152765957446,-371.9952765957446,61.249883653286794,0.5710501713929573,205.0
63305-KAR,Male,40,Yes,Karnataka,6,16,Deal 2,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,53.95,2375.4,0.0,0,0.0,2375.4,Churned,Competitor,Competitor offered more data,1,Middle Age,13-24 Months,Growing,148.4625,0.0,2375.4,0.0227119643007493,44.02965708989805,High,1,6,3,2,0,0,1,1,0,0,1,0,148.4625,-94.5125,0.0,0.0,High Value,2158.0,3054.5152765957446,-679.1152765957445,64.46928520877566,0.5328762854471798,222.0
24256-PUN,Female,29,No,Punjab,6,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,78.9,3650.35,0.0,0,1857.44,5507.79,Stayed,Others,Others,0,Young Adult,0-6 Months,New,1835.93,1857.44,5507.79,0.0143251649028013,69.80722433460076,High,1,4,0,1,1,1,1,1,0,0,1,0,1216.7833333333333,-1137.8833333333332,0.0,0.3372387109893442,Very High Value,2288.1000000000004,2975.6264912280703,2532.1635087719296,64.46928520877566,0.7871611093798692,63.0
